Date,Underlying1,Underlying2,Underlying3,Underlying4,Underlying5,Underlying6
16-Feb-21,197.6090054,263.8920862,892.6766275,25.43472197,19752.60382,1319.516087
17-Feb-21,197.8461382,264.1433878,894.8468387,77.81213287,19782.87058,1320.327945
18-Feb-21,197.8623019,263.989589,901.378674,72.02434794,19776.40871,1319.784208
19-Feb-21,197.8858142,264.2279976,910.3067556,58.71166367,19788.24138,1320.976408
22-Feb-21,198.5435171,264.374743,932.5224945,76.0362009,19853.60531,1321.500732
23-Feb-21,199.4428308,264.3880196,935.0893289,79.40559237,19935.61493,1321.93081
24-Feb-21,200.9288787,264.2213003,962.5034161,68.17420941,20083.01578,1321.086438
25-Feb-21,201.022315,264.5033387,953.2852207,20.75393098,20097.69289,1322.167007
26-Feb-21,201.3302746,264.6012411,908.6014604,44.46569456,20125.94258,1322.847596
01-Mar-21,200.7253357,265.0074609,892.6667347,81.13061443,20071.42875,1325.047733
02-Mar-21,200.3429878,264.9877959,904.5148727,51.50012302,20025.82462,1324.520644
03-Mar-21,202.0398345,265.095118,894.7857552,87.41589821,20197.0463,1324.989464
04-Mar-21,204.952373,265.1909869,893.66455,42.7939602,20488.32752,1325.707061
05-Mar-21,207.0524869,265.1861681,916.3067444,53.75044053,20703.0568,1325.713434
08-Mar-21,207.249718,265.6145172,909.4708366,21.92072115,20723.24336,1327.602096
09-Mar-21,206.3908369,265.6336502,903.4992095,64.90411719,20635.71122,1327.923261
10-Mar-21,205.9742714,265.6714598,905.536058,24.74164164,20590.83141,1327.975132
11-Mar-21,206.8939793,265.5437857,930.8186789,51.59412852,20686.97318,1327.254153
12-Mar-21,207.2264837,265.658518,928.544549,1.128839933,20721.8079,1328.274807
15-Mar-21,207.0115838,265.7587479,923.0655016,36.60955693,20691.52976,1328.512776
16-Mar-21,206.9441573,265.5588783,920.185949,27.56817395,20687.21616,1327.598305
17-Mar-21,206.6009273,265.664218,916.583675,9.664868639,20650.75174,1328.147737
18-Mar-21,203.4655206,265.560975,879.6969325,48.0486181,20343.59973,1327.806836
19-Mar-21,203.7677359,265.3651504,888.0440197,35.89036654,20372.65275,1326.592538
22-Mar-21,203.6124239,265.4119951,893.8785598,18.11523414,20360.02281,1326.595059
23-Mar-21,203.0525147,265.3591796,866.1736734,39.21556093,20301.25908,1326.828136
24-Mar-21,204.9830068,265.5331311,888.2419113,12.53519136,20490.06497,1327.280935
25-Mar-21,203.2635106,265.7059642,869.2846848,59.67613798,20319.16253,1328.08577
26-Mar-21,203.3735464,265.5636203,878.8636066,77.9463221,20336.51679,1327.756135
29-Mar-21,204.2073546,265.6144288,878.4119735,85.5733015,20418.73222,1328.039628
30-Mar-21,204.2560849,265.6969769,867.5400844,19.46788244,20424.92967,1328.459568
31-Mar-21,205.2476948,266.1870417,874.6764281,25.99108206,20515.33021,1330.523484
01-Apr-21,206.8238701,266.4502669,874.3471417,8.827457965,20675.89596,1332.013443
05-Apr-21,205.9854463,266.6958541,873.6280217,68.38885164,20590.36917,1333.523001
06-Apr-21,205.5666887,266.8691333,879.6471474,74.61236726,20547.73106,1334.054627
07-Apr-21,205.356007,266.7437841,879.9767911,47.36097356,20533.62732,1333.605408
08-Apr-21,204.6531958,266.7379451,884.2724179,74.55998574,20457.22455,1333.647225
09-Apr-21,204.6608655,266.9050967,882.8575735,16.17745615,20459.12649,1334.121458
12-Apr-21,204.8898008,267.1839217,879.7492121,76.55321722,20482.86021,1335.643253
13-Apr-21,204.8458658,266.9240428,883.1323674,28.30278201,20480.34493,1334.273079
14-Apr-21,206.5099421,266.5462917,888.2791925,7.848469351,20647.05918,1332.647122
15-Apr-21,205.732032,266.2827509,887.6545062,10.48938921,20572.78177,1330.97061
16-Apr-21,205.283251,266.4380797,884.9035502,76.3198007,20525.45794,1331.994998
19-Apr-21,206.2821168,266.3332941,887.8735877,22.62594629,20623.86869,1331.514822
20-Apr-21,206.2122956,266.3490948,889.8332445,61.52716575,20620.63578,1331.620496
21-Apr-21,205.491721,266.5419591,893.2872938,17.40165523,20547.70664,1332.27102
22-Apr-21,206.3663946,266.1215021,898.1037208,32.06136201,20631.3885,1330.245544
23-Apr-21,206.8874658,266.1037943,900.6322858,36.59174643,20683.55448,1330.374001
26-Apr-21,206.833365,265.619014,909.0820972,49.92948713,20680.61792,1328.11053
27-Apr-21,206.4833759,265.2569034,908.9708606,30.00691854,20645.33052,1325.85932
28-Apr-21,206.572267,264.8936193,914.4039934,35.79922693,20650.88623,1324.223306
29-Apr-21,207.116199,265.1446579,912.9172358,4.440526149,20711.53997,1325.447087
30-Apr-21,207.4407591,264.9509352,919.417283,88.31142066,20734.98847,1324.385987
03-May-21,207.5624581,265.2262283,920.7932674,88.20337428,20751.91943,1325.910171
04-May-21,209.3794042,265.6349459,930.8058591,55.16883883,20930.25254,1327.887856
05-May-21,209.6639289,266.0006908,942.1835812,80.54452986,20962.04314,1329.997804
06-May-21,209.4310273,266.3881977,956.8673259,72.24027127,20935.14009,1331.899601
07-May-21,210.0928697,266.5048726,969.8759207,89.16249821,21008.14022,1332.288511
10-May-21,209.8004904,266.428407,954.5567073,70.1721288,20973.64235,1331.901003
11-May-21,209.8575995,266.2975048,969.4916648,17.75023704,20977.70143,1331.114828
12-May-21,210.9059246,266.0737325,964.7372342,81.78274295,21089.10819,1329.955695
13-May-21,208.724399,266.3139587,924.9436407,74.99345974,20865.41301,1331.410435
14-May-21,208.5411463,266.3887177,931.3553619,53.77994273,20846.16174,1331.881719
17-May-21,207.2816233,265.8038895,943.9981467,6.902875299,20726.28609,1328.851806
18-May-21,207.2028623,265.9836466,952.4862498,50.86243544,20712.32733,1329.745112
19-May-21,205.8886014,266.0644196,914.1984672,5.190352072,20582.07533,1329.946802
20-May-21,205.7545388,266.3469718,910.9743693,1.122265684,20566.73048,1331.508791
21-May-21,206.6403212,266.2523116,906.9978507,40.64695058,20663.75616,1331.271363
24-May-21,#N/A,266.4689136,911.906131,87.16010799,#N/A,1332.157546
25-May-21,206.5351879,266.3884505,908.7501402,2.871139874,20651.41984,1331.690139
26-May-21,206.5059994,266.5971773,910.652816,89.29615988,20644.33312,1332.672213
27-May-21,207.9374766,266.6417876,933.8572915,19.40977743,20786.06194,1332.867324
28-May-21,206.8994116,266.7988846,937.067409,63.44438836,20681.90311,1333.610298
01-Jun-21,208.1669108,267.0055524,947.052298,85.94200677,20815.15708,1335.042294
02-Jun-21,208.982081,267.2718904,955.2543621,33.74363973,20897.60997,1335.975772
03-Jun-21,209.8945661,267.5382751,942.1272335,3.240998901,20980.99337,1337.694401
04-Jun-21,210.5463481,267.4465747,954.0443578,26.88443105,21049.52935,1336.787695
07-Jun-21,211.2636736,267.9652803,950.1666945,0.336850986,21116.48458,1339.456734
08-Jun-21,211.9044936,267.8373533,954.0928093,4.159878241,21184.93736,1339.26957
09-Jun-21,211.6044082,267.7321672,954.0667559,51.32898308,21155.94538,1338.395066
10-Jun-21,211.7849208,267.8574716,955.5360076,56.38672333,21173.62603,1339.048328
11-Jun-21,210.6235292,267.6264085,953.4207736,0.33171587,21055.28917,1338.004837
14-Jun-21,209.5711253,267.5387284,948.0259119,22.91158437,20947.40344,1337.673805
15-Jun-21,210.3546188,267.5254465,945.760084,29.50664366,21033.98677,1337.289955
16-Jun-21,209.3256309,267.4429876,944.055127,55.98112855,20924.97225,1336.810147
17-Jun-21,208.4030524,267.1784833,913.6546029,28.71333709,20830.68775,1335.835536
18-Jun-21,210.4630199,267.5831808,916.0945474,72.61542396,21042.74967,1337.682004
21-Jun-21,210.8857786,267.4357689,926.5886898,67.53737767,21086.7098,1336.714412
22-Jun-21,210.678741,267.3669249,927.109572,52.64308294,21059.40575,1336.771203
23-Jun-21,210.4992052,267.3022332,934.5719785,89.12184931,21048.34284,1336.332401
24-Jun-21,210.5149259,267.3286778,936.2169293,55.15163843,21041.95393,1336.447839
25-Jun-21,208.846563,267.2389438,936.7583223,21.00132094,20884.37384,1335.929262
28-Jun-21,208.9655579,267.4995103,930.9978819,53.46182137,20891.50259,1337.063047
29-Jun-21,209.4501852,267.2664394,932.8487873,63.77696399,20939.1611,1336.329123
30-Jun-21,210.5876196,267.2570656,932.945635,67.03957127,21050.36655,1335.841767
01-Jul-21,211.1689952,267.1192157,940.2985832,80.48400353,21108.35899,1335.41093
02-Jul-21,211.2853678,267.2718644,945.9839405,38.10430094,21121.86976,1336.238346
06-Jul-21,209.6449926,267.1405784,931.4213852,4.490991273,20957.64204,1335.40264
07-Jul-21,208.2409467,267.3918405,923.8730158,21.0736146,20818.35899,1336.600138
08-Jul-21,208.1933501,267.3028135,929.0611702,72.63884609,20814.35958,1336.390451
09-Jul-21,209.2602996,267.3677784,943.3754157,51.25813113,20922.76733,1336.57684
12-Jul-21,208.8917713,267.3710497,938.8333105,27.26895944,20889.0976,1336.840423
13-Jul-21,210.8693092,267.4647321,950.4583977,77.566867,21085.89257,1337.330506
14-Jul-21,209.3721885,267.6577994,940.2771595,12.3213274,20931.41551,1338.03316
15-Jul-21,208.3514822,267.7234209,934.2353829,77.24260811,20829.51998,1338.501937
16-Jul-21,208.0693104,267.9038694,937.0725273,13.17394932,20806.15479,1339.258996
19-Jul-21,203.8564639,268.0123761,890.4944215,85.2741222,20382.70182,1339.773696
20-Jul-21,204.1235774,267.7280511,901.2107224,38.56722346,20406.73289,1338.381687
21-Jul-21,205.3685743,267.6790928,923.2132934,62.76869789,20527.99944,1338.403722
22-Jul-21,205.596854,267.5254982,932.7267573,67.56438425,20551.48892,1337.270514
23-Jul-21,205.8722009,267.4690871,938.6661065,67.29428541,20582.20227,1337.185523
26-Jul-21,204.7810585,267.5049598,939.725859,38.34423972,20470.95459,1337.550396
27-Jul-21,205.5449704,267.6167136,934.7837525,22.57783938,20549.91408,1338.039553
28-Jul-21,205.8441398,267.6668327,938.208519,83.36913769,20583.02187,1338.260312
29-Jul-21,205.8064954,265.9729101,940.886146,34.08782692,20578.82907,1329.885743
30-Jul-21,207.3545483,267.5908523,936.115074,80.06770751,20735.01456,1338.047444
02-Aug-21,205.5334355,267.834693,932.3173049,92.39323265,20545.26444,1339.140666
03-Aug-21,205.3199453,267.9246984,929.6609647,67.61280848,20531.58584,1339.594114
04-Aug-21,202.9519967,268.02935,928.9696369,33.1956988,20292.49445,1340.055237
05-Aug-21,203.9083639,268.1100991,936.2866153,81.74792128,20384.72923,1340.271536
06-Aug-21,204.2688631,268.5444539,929.6066467,52.29299576,20417.9048,1342.778087
09-Aug-21,203.1982795,268.6364131,917.5787668,9.27170597,20314.41879,1342.904002
10-Aug-21,204.5759778,268.5059642,934.5850348,91.32382529,20454.42655,1342.216408
11-Aug-21,205.2361909,268.5273657,941.2098469,4.932157274,20515.71394,1342.264612
12-Aug-21,205.5271257,268.557517,942.6140851,58.58198521,20546.43565,1342.437626
13-Aug-21,204.9494906,268.52457,943.7039359,23.66011472,20485.71158,1342.209797
16-Aug-21,203.3187811,268.3179988,941.6679627,23.15512419,20328.65115,1341.445037
17-Aug-21,204.0982761,268.5030164,938.3001863,86.94224,20404.47959,1342.297745
18-Aug-21,203.4080352,268.4744026,933.6046583,91.9967665,20332.7141,1342.287464
19-Aug-21,202.0146382,268.5873413,920.592476,82.63430796,20195.06246,1342.664732
20-Aug-21,200.4061466,268.4735542,914.905846,15.71120702,20038.64989,1342.301087
23-Aug-21,203.4521656,268.4189748,926.5745019,34.50673316,20340.47101,1342.029419
24-Aug-21,205.1151016,268.3933281,936.1227988,12.23187105,20504.70631,1341.613234
25-Aug-21,206.570548,268.4728499,942.1006329,18.24983853,20655.40119,1342.027999
26-Aug-21,204.08585,268.2566113,942.5936051,26.24214593,20404.08924,1341.24789
27-Aug-21,204.5035805,268.2418599,945.492151,33.46712132,20441.28069,1340.93548
30-Aug-21,205.5666721,268.3677521,945.4531271,59.9530504,20555.71755,1341.738658
31-Aug-21,204.7606361,268.6773066,945.2530936,29.15481881,20476.02862,1343.255642
01-Sep-21,203.9248321,268.7016356,942.0260396,82.80638619,20389.59877,1343.132007
02-Sep-21,206.1063472,268.5926237,945.7816904,37.11207889,20602.34924,1343.033954
03-Sep-21,204.4520472,268.7450245,947.8140178,28.60044536,20444.13678,1343.540686
07-Sep-21,204.67807,268.8394362,946.0542199,54.12638924,20461.6041,1344.074322
08-Sep-21,203.9361228,268.6283455,951.7938716,15.07266074,20388.50147,1343.010869
09-Sep-21,201.3986385,268.6122203,952.6186405,59.58643496,20138.9884,1343.00815
10-Sep-21,202.2252397,268.735246,955.0753418,15.74834314,20216.40788,1343.412464
13-Sep-21,201.9724133,268.6649899,953.8414165,30.41438096,20188.62911,1342.963146
14-Sep-21,202.1552313,268.60979,951.4477631,14.39617072,20212.42083,1342.990711
15-Sep-21,203.1012211,268.4602185,965.4101371,4.362941914,20308.87829,1341.865834
16-Sep-21,204.639657,268.6385685,959.5221207,38.06198646,20457.85104,1342.815873
17-Sep-21,205.587688,268.6010914,956.2535832,66.60900077,20554.06561,1342.843354
20-Sep-21,204.5727775,268.7002019,945.7611341,49.17724796,20453.79315,1343.170966
21-Sep-21,205.9042267,268.8619544,940.3927754,34.04080761,20585.01067,1344.297948
22-Sep-21,207.0494324,268.8178562,949.7302556,86.05654939,20701.61763,1343.998758
23-Sep-21,208.0032837,268.6910296,961.0820299,49.02381416,20799.90102,1343.503203
24-Sep-21,208.2138519,268.701799,965.4205512,95.74785966,20816.08053,1343.114163
27-Sep-21,207.7437627,268.6082039,968.897158,85.22698929,20771.53116,1342.903543
28-Sep-21,206.7268884,268.6216494,971.058418,34.9492709,20672.36411,1342.818961
29-Sep-21,209.8291842,268.7700914,963.9883028,63.72704643,20976.1858,1343.641346
30-Sep-21,209.4411247,268.4406405,964.6254755,14.3808176,20934.31026,1342.134382
01-Oct-21,210.7842358,268.7041107,965.4662025,54.25336583,21075.57074,1343.565103
04-Oct-21,211.5374872,268.7630704,981.1246785,1.201098498,21144.93756,1343.729891
05-Oct-21,210.9269666,268.4608624,1000.102837,75.83420391,21088.9611,1342.293673
06-Oct-21,212.1971193,268.8205646,986.514104,68.75717112,21213.07812,1343.750276
07-Oct-21,212.5583116,268.9039844,992.9297297,12.15300318,21247.76441,1344.122037
08-Oct-21,212.7925692,268.7407767,998.281704,86.51330822,21272.54597,1343.582604
11-Oct-21,214.1495117,269.065925,1005.869522,6.043054476,21411.87279,1345.192095
12-Oct-21,212.9558786,269.0089139,1008.828996,36.36060351,21289.2855,1344.846824
13-Oct-21,212.0635421,268.9343347,1005.38156,82.46275803,21198.06009,1344.592965
14-Oct-21,211.736964,268.8803453,1018.298806,44.06502785,21167.13556,1344.475236
15-Oct-21,212.6814425,268.9095121,1036.426272,82.83136026,21262.85125,1344.368896
18-Oct-21,213.3790964,269.1191443,1027.651124,95.63343852,21335.07147,1345.496771
19-Oct-21,213.5633934,268.9777429,1019.279798,54.37911909,21346.85765,1344.712152
20-Oct-21,213.6962055,268.6775638,1027.221345,32.90584006,21368.89776,1343.255187
21-Oct-21,213.0036633,268.852514,1002.396069,50.63975083,21298.72984,1344.105199
22-Oct-21,213.0563267,268.3473046,1009.053498,100.4735197,21302.27954,1341.64803
25-Oct-21,212.5261952,267.7598169,1021.39385,74.52689917,21246.06296,1338.59339
26-Oct-21,213.2790741,267.7571412,1020.986031,4.939838216,21322.19838,1338.456868
27-Oct-21,212.8662552,267.4216809,999.177485,11.92575785,21283.32177,1336.870697
28-Oct-21,212.8343577,267.8200014,1001.674873,54.04235882,21282.03138,1338.693627
29-Oct-21,212.9066291,267.9536654,1003.723224,2.842052674,21286.29502,1339.527529
01-Nov-21,213.3339468,267.6212372,1021.421411,95.14378909,21323.52385,1338.077896
02-Nov-21,213.5458089,267.765877,1017.109621,17.14733637,21353.79793,1338.460047
03-Nov-21,212.764767,267.6628408,995.3211813,78.93862098,21273.87513,1338.079382
04-Nov-21,212.3613371,267.8711213,980.7479447,90.90278604,21229.46383,1339.2318
05-Nov-21,213.0917929,268.2116233,989.5645317,91.10938818,21306.47898,1340.592134
08-Nov-21,213.3939733,268.1239048,992.861389,33.90051648,21334.71196,1340.198729
09-Nov-21,212.459223,268.4950625,1008.604048,79.05808952,21242.43936,1342.357892
10-Nov-21,211.0439001,268.4410278,1003.843154,99.67317918,21096.07785,1342.135276
11-Nov-21,211.4045351,268.0606707,1007.890371,36.28584455,21133.13305,1340.096931
12-Nov-21,209.6114278,268.6505046,1008.348306,68.64825256,20956.48183,1342.862904
15-Nov-21,209.2723316,268.3555443,1007.512192,16.71237124,20917.40988,1341.781055
16-Nov-21,209.9372888,268.2300543,1002.512106,22.28540432,20990.42089,1340.973235
17-Nov-21,208.3077419,268.8439363,1002.833823,35.63125552,20822.91295,1344.116774
18-Nov-21,209.2487898,269.0952507,1002.074505,28.20174796,20916.9915,1345.063202
19-Nov-21,208.2853073,269.3366514,1003.41166,45.71313093,20825.06614,1346.479283
22-Nov-21,208.8876499,269.2805657,1009.819127,27.80309079,20884.77566,1346.252276
23-Nov-21,210.7646885,269.4457356,1015.955177,51.01696458,21067.85239,1346.939936
24-Nov-21,211.4026246,269.2483984,1016.097505,51.36045527,21137.02687,1345.870008
26-Nov-21,208.0023232,268.7673888,1007.069836,75.8833592,20797.86392,1343.434761
29-Nov-21,208.6937294,269.3230185,1001.170803,76.45349689,20861.26675,1346.571272
30-Nov-21,206.513928,269.7344152,988.4478369,4.117337836,20648.81057,1348.331921
01-Dec-21,205.6201783,269.7653223,988.4992438,78.79560364,20556.83156,1348.659733
02-Dec-21,205.2474876,269.5919795,995.3620443,8.883997228,20516.19031,1347.883365
03-Dec-21,205.3945532,269.7383485,994.9517102,42.21293551,20533.03185,1348.420236
06-Dec-21,205.2689517,270.459109,995.7798536,74.61214559,20525.48526,1351.983046
07-Dec-21,206.1515999,270.857453,995.8303096,4.959914774,20605.28827,1353.99032
08-Dec-21,206.4807505,270.7644106,993.5857616,44.55324983,20640.5627,1353.606849
09-Dec-21,206.5819723,271.0635288,987.9953408,79.23170591,20653.72189,1355.11715
10-Dec-21,207.0739398,271.0402058,985.6686023,37.4052342,20702.78806,1355.169928
13-Dec-21,206.0923099,271.1781838,986.6542173,60.68831728,20608.86835,1355.756254
14-Dec-21,205.7488567,271.0989395,985.3884786,68.80817691,20568.76981,1355.195179
15-Dec-21,206.5396503,271.1707498,980.062077,40.40190856,20651.88963,1355.752562
16-Dec-21,205.5394413,270.9851073,983.780232,76.72618456,20549.74543,1354.517454
17-Dec-21,204.2212574,270.8711056,983.0080933,50.37758827,20413.14366,1354.245143
20-Dec-21,204.9285912,271.0671743,978.02646,25.22294031,20489.42432,1355.207713
21-Dec-21,205.2323102,270.979182,981.341463,93.47133486,20515.68404,1354.583597
22-Dec-21,204.7673531,270.186646,984.5430779,28.62455826,20470.02043,1350.967335
23-Dec-21,204.2934274,270.4937572,984.2342655,55.81285554,20428.17481,1352.05706
27-Dec-21,206.301508,270.2408881,985.5426665,79.83328057,20627.21847,1351.004211
28-Dec-21,206.0905155,270.687038,983.6792792,69.72600714,20599.30692,1353.041695
29-Dec-21,206.2730071,270.6112295,985.4997841,87.68555004,20626.5526,1353.079957
30-Dec-21,204.9489587,270.7246869,984.4035405,2.03975415,20487.78553,1353.668868
31-Dec-21,204.9512563,270.8540495,983.5104737,15.87639882,20488.51411,1354.19289
03-Jan-22,206.2807446,271.1130017,983.7662978,51.92779233,20621.61295,1355.333633
04-Jan-22,206.0957624,271.0890223,987.1102648,24.19377837,20604.03108,1355.325672
05-Jan-22,205.6914296,270.7944975,986.9934143,0.4845498,20563.10948,1354.003017
06-Jan-22,207.1744024,270.8029058,984.1435109,51.77568039,20709.09009,1353.802618
07-Jan-22,206.670318,270.7721224,988.4327537,72.45603083,20664.0751,1353.410608
10-Jan-22,205.4460102,270.869007,986.2347175,97.24984141,20535.95241,1354.13045
11-Jan-22,205.418012,270.4408294,992.4833242,63.86518233,20535.88185,1351.962539
12-Jan-22,204.2183755,269.3892921,994.11504,23.35170668,20413.12906,1346.778807
13-Jan-22,205.3296343,270.7362289,991.808417,26.82157829,20524.16088,1353.449954
14-Jan-22,205.6933786,270.3460682,991.7922312,68.00222498,20567.57609,1351.65454
18-Jan-22,206.0248087,270.2881618,992.2553308,93.65746032,20602.39442,1351.271318
19-Jan-22,205.856954,270.425452,998.7209004,61.29715646,20575.94079,1351.84257
20-Jan-22,206.1805747,270.5460298,1003.666528,97.93548519,20611.41342,1352.471147
21-Jan-22,206.0381637,270.1254123,1003.768858,63.02991013,20600.8936,1350.201903
24-Jan-22,205.3439151,270.0037294,992.541798,56.5073097,20531.2954,1350.073053
25-Jan-22,205.3739992,270.1589841,990.9552338,77.89888981,20535.30852,1350.406384
26-Jan-22,206.4093029,269.8133927,995.0269781,79.25963531,20634.27055,1348.863159
27-Jan-22,207.0046073,269.1942384,993.9719586,4.761419663,20697.89908,1345.844156
28-Jan-22,206.5327377,268.1887215,995.2516233,86.48927265,20650.51535,1340.675029
31-Jan-22,206.795631,267.4337735,999.452062,88.35471294,20676.65111,1336.779561
01-Feb-22,206.7144667,267.4106837,1003.006756,48.52874285,20668.72343,1337.075197
02-Feb-22,205.0823918,265.7697808,1004.813437,94.56452694,20500.06679,1328.672753
03-Feb-22,206.9388563,267.65674,1012.393885,64.06554817,20684.81085,1338.257535
04-Feb-22,208.2652464,268.3162313,1021.424841,23.68425255,20825.14019,1341.217499
07-Feb-22,209.2195229,268.9205709,1023.735242,60.48361551,20913.54535,1344.624264
08-Feb-22,207.9073699,269.2344718,1013.302117,53.68310209,20782.06663,1345.740853
09-Feb-22,208.8932519,269.1060181,1023.666823,62.69627303,20883.14979,1345.445652
10-Feb-22,208.4623241,269.1514292,1027.785451,15.84674984,20837.72286,1345.734377
11-Feb-22,210.3044041,269.0566911,1026.067423,54.53261559,21028.88038,1344.837756
14-Feb-22,209.4065184,269.0042237,1030.656095,92.21005005,20938.80971,1344.594614
15-Feb-22,207.5211989,268.9627609,1021.278687,48.45461262,20747.87308,1344.696107
16-Feb-22,207.0019481,268.8696325,1028.970516,69.97895327,20697.59851,1344.045523
17-Feb-22,206.0606456,269.0035827,1025.074478,91.66000431,20599.81521,1344.81662
18-Feb-22,206.7441501,269.0661873,1026.400726,96.25016919,20671.45951,1345.131447
22-Feb-22,206.8645537,268.582192,1038.465151,24.5403555,20676.65654,1342.900922
23-Feb-22,206.9843719,268.7845772,1038.508781,89.13137685,20693.31326,1343.910371
24-Feb-22,204.6168565,267.5071683,1049.197822,75.18185098,20457.77722,1337.387555
25-Feb-22,204.9460444,267.7959077,1030.664652,26.06169976,20490.09218,1338.881018
28-Feb-22,206.0554491,266.5823027,1049.734596,3.172917478,20604.45909,1332.944083
01-Mar-22,205.435554,265.1896103,1092.898533,95.48809611,20536.64568,1325.95602
02-Mar-22,206.0864745,261.7227859,1124.759304,18.94497278,20606.23161,1308.236021
